id,Track Name,Performance Date,Track duration,Tempo,Max Key,Keys,Key_durations
67,Zero,1996-09-22,148.68,149.56986415076622,16,"['Db / C#', 'D', 'Eb / D#', 'E', 'G', 'Ab / G#', 'A', 'Cm', 'Ebm / D#m', 'Em']","[10.402539681999997, 11.145578231000002, 4.458231293000011, 19.31900226799999, 1.486077098, 6.68734693799999, 2.2291156470000004, 4.458231292, 85.52172335600001, 2.9721541950000017]"
68,Zero,1996-09-24,159.066667,140.7004211423999,17,"['E', 'F', 'Bb', 'B/Cb', 'Cm', 'Dm', 'Em', 'Fm', 'Abm / G#m', 'Am']","[11.888616780000007, 2.2291156470000004, 30.520998065999997, 3.7151927440000065, 28.235464853000003, 1.486077097, 56.47092970399997, 6.687346939000008, 7.4303854870000094, 10.402539682999995]"
69,Zero,1996-09-25,158.56,148.38010504081615,16,"['B/Cb', 'Ebm / D#m', 'Fm', 'Gm', 'Abm / G#m']","[65.68018140500001, 72.81777777899998, 2.229115647, 3.7151927430000007, 14.117732426000003]"
70,Zero,1996-10-04,154.666667,147.93034147090958,16,"['D', 'E', 'Ab / G#', 'A', 'Dm', 'Ebm / D#m', 'Em']","[1.486077098, 48.297505668000014, 6.058957248999988, 5.944308390000003, 5.201269840999999, 77.27600907099998, 10.402539683000004]"
71,Zero,1996-10-05,154.32,149.6727815123475,9,"['E', 'Ab / G#', 'A', 'Bb', 'B/Cb', 'Dm', 'Ebm / D#m', 'Abm / G#m', 'Bm/Cbm']","[8.173424036, 50.526621315, 12.631655329, 13.374693878, 40.124081630999996, 1.2540589569999838, 11.888616780000007, 1.4860770980000026, 14.860770976000005]"
72,Zero,1996-10-06,147.68,155.1265942468979,14,"['E', 'A', 'B/Cb', 'Cm', 'Dbm / C#m', 'Dm', 'Em', 'Fm', 'Am']","[20.062040816000007, 0.743038549, 18.575963719, 17.832925171000014, 30.46458049799999, 5.201269842, 27.307755100999998, 0.743038549, 26.749387755]"
73,Zero,1996-10-26,143.853333,126.43219342320525,17,"['Eb / D#', 'E', 'B/Cb', 'Em', 'Abm / G#m']","[5.94430839, 12.631655329000012, 8.916462585, 112.64571395199998, 3.7151927439999994]"
74,Zero,1996-10-29,147.48,153.99925641563215,17,"['E', 'B/Cb', 'Cm', 'Em', 'Abm / G#m', 'Am']","[17.832925171000003, 9.65950113400001, 11.888616779999992, 86.55083900099996, 12.631655329000004, 8.91646258500002]"
75,Zero,1996-11-01,151.306667,138.37310168547924,16,"['Eb / D#', 'E', 'Gb / F#', 'G', 'B/Cb', 'Dbm / C#m', 'Ebm / D#m', 'Gbm / F#m', 'Gm', 'Abm / G#m']","[27.49242630400001, 4.458231292999995, 2.2291156469999995, 2.229115645999997, 10.402539683, 2.9721541950000017, 82.947120513, 2.2291156460000003, 5.944308390000003, 10.402539683]"
76,Zero,1996-11-02,153.44,138.5385510204504,16,"['Eb / D#', 'Bb', 'Ebm / D#m', 'Abm / G#m', 'Bbm']","[1.486077098, 20.062040817000003, 108.85768707399998, 2.229115645999997, 20.805079365000005]"
